Year,Rank,SpacerDD,Player, AvgDist ,TotDist,TotDrives
1997,170,,Mark Brooks, 259.3 ,"45,124",174
1997,172,,Justin Leonard, 259.2 ,"50,291",194
1997,173,,Wayne Levi, 258.8 ,"34,675",134
1997,173,,Willie Wood, 258.8 ,"44,511",172
1997,175,,Fulton Allem, 258.5 ,"32,056",124
1997,176,,Don Pooley, 258.4 ,"36,693",142
1997,177,,John Maginnes, 258.3 ,"52,179",202
1997,178,,Emlyn Aubrey, 258.1 ,"37,163",144
1997,179,,Jeff Hart, 257.9 ,"40,752",158
1997,180,,Larry Mize, 257.6 ,"35,554",138
1997,181,,Larry Rinker, 257.4 ,"50,447",196
1997,182,,Sonny Skinner, 257.2 ,"36,527",142
1997,183,,Bruce Fleisher, 257.1 ,"31,362",122
1997,184,,Omar Uresti, 256.4 ,"51,798",202
1997,185,,Steve Hart, 256.3 ,"35,366",138
1997,186,,Allen Doyle, 256.2 ,"43,560",170
1997,187,,Doug Martin, 255.6 ,"52,142",204
1997,188,,Tray Tyner, 255.5 ,"37,813",148
1997,189,,David Edwards, 254.4 ,"35,615",140
1997,190,,Mike Reid, 253.7 ,"41,105",162
1997,191,,Loren Roberts, 251.4 ,"40,226",160
1997,192,,Lennie Clements, 251.2 ,"44,219",176
1997,193,,Corey Pavin, 250.9 ,"29,605",118
1997,194,,John Morse, 250.6 ,"46,103",184
1997,195,,Ed Fiori, 244.8 ,"24,481",100
1998,1,,John Daly, 299.4 ,"44,306",148
1998,2,,Tiger Woods, 296.3 ,"40,887",138
1998,3,,Harrison Frazar, 289.8 ,"46,373",160
1998,4,,Fred Couples, 289.1 ,"37,005",128
1998,4,,Scott McCarron, 289.1 ,"47,412",164
1998,6,,David Duval, 286.8 ,"45,318",158
1998,7,,Barry Cheesman, 284.1 ,"52,274",184
1998,8,,Vance Veazey, 283.9 ,"37,470",132
1998,9,,Phil Mickelson, 283.4 ,"41,950",148
1998,10,,Kelly Gibson, 283.0 ,"59,999",212
1998,11,,Steve Jones, 281.7 ,"42,823",152
1998,12,,Steve Flesch, 281.6 ,"55,194",196
1998,13,,Tommy Armour III, 281.5 ,"48,417",172
1998,14,,Chris Smith, 281.3 ,"51,204",182
1998,15,,J.L. Lewis, 281.2 ,"52,871",188
1998,15,,Davis Love III, 281.2 ,"38,799",138
1998,17,,Tim Herron, 281.1 ,"52,285",186
1998,18,,Kenny Perry, 280.4 ,"45,425",162
1998,19,,Gary Hallberg, 280.1 ,"33,332",119
1998,20,,Vijay Singh, 279.9 ,"49,816",178
1998,21,,"Jim Gallagher, Jr.", 279.7 ,"40,272",144
1998,21,,Bradley Hughes, 279.7 ,"35,245",126
1998,23,,Jay Delsing, 279.6 ,"41,383",148
1998,24,,John Adams, 279.4 ,"34,088",122
1998,25,,Stuart Appleby, 279.3 ,"35,198",126
1998,25,,John Huston, 279.3 ,"49,720",178
1998,27,,Robert Damron, 279.0 ,"49,100",176
1998,28,,Mark Calcavecchia, 278.4 ,"51,228",184
1998,29,,Richie Coughlan, 278.2 ,"51,744",186
1998,29,,Duffy Waldorf, 278.2 ,"45,630",164
1998,31,,Tom Pernice Jr., 278.0 ,"43,371",156
1998,32,,R.W. Eaks, 277.7 ,"44,426",160
1998,33,,Craig Barlow, 277.4 ,"44,381",160
1998,33,,Steve Lowery, 277.4 ,"47,441",171
1998,33,,Brett Quigley, 277.4 ,"48,263",174
1998,36,,Paul Azinger, 277.3 ,"37,159",134
1998,37,,Ted Tryba, 276.5 ,"58,068",210
1998,37,,Grant Waite, 276.5 ,"52,529",190
1998,39,,Peter Jacobsen, 276.3 ,"35,365",128
1998,40,,Keith Fergus, 276.0 ,"29,252",106
1998,41,,Phil Blackmar, 275.9 ,"44,144",160
1998,42,,Ernie Els, 275.4 ,"24,239",88
1998,43,,Sandy Lyle, 275.3 ,"31,380",114
1998,44,,Paul Stankowski, 275.1 ,"42,369",154
1998,45,,Brian Henninger, 274.9 ,"51,679",188
1998,45,,Lee Janzen, 274.9 ,"42,881",156
1998,47,,Andy Bean, 274.8 ,"26,385",96
1998,47,,Trevor Dodds, 274.8 ,"47,261",172
1998,49,,Dan Forsman, 274.7 ,"41,753",152
1998,50,,Bob Tway, 274.5 ,"53,801",196
1998,51,,Brandel Chamblee, 274.4 ,"43,901",160
1998,52,,Brent Geiberger, 274.3 ,"48,821",178
1998,53,,Nick Price, 273.9 ,"31,767",116
1998,54,,Jerry Kelly, 273.7 ,"50,910",186
1998,55,,Dudley Hart, 273.6 ,"42,686",156
1998,55,,Andrew Magee, 273.6 ,"49,798",182
1998,57,,Craig Stadler, 273.5 ,"32,814",120
1998,58,,Hal Sutton, 273.2 ,"56,816",208
1998,58,,Tommy Tolles, 273.2 ,"43,714",160
1998,60,,Mike Standly, 273.1 ,"46,971",172
1998,61,,Jim McGovern, 273.0 ,"45,870",168
1998,62,,Michael Bradley, 272.9 ,"38,200",140
1998,62,,Hugh Royer III, 272.9 ,"44,752",164
1998,64,,J.P. Hayes, 272.7 ,"34,911",128
1998,64,,Kevin Wentworth, 272.7 ,"41,993",154
1998,66,,"Dave Stockton, Jr.", 272.6 ,"35,444",130
1998,66,,Steve Stricker, 272.6 ,"42,521",156
1998,66,,Scott Verplank, 272.6 ,"52,347",192
1998,69,,Mike Springer, 272.5 ,"56,676",208
1998,70,,Blaine McCallister, 272.4 ,"56,654",208
1998,71,,Stewart Cink, 272.3 ,"50,104",184
1998,71,,Glen Day, 272.3 ,"48,467",178
1998,73,,Ronnie Black, 272.1 ,"42,444",156
1998,74,,Russ Cochran, 272.0 ,"47,877",176
1998,75,,Guy Boros, 271.9 ,"47,312",174
1998,76,,Chris DiMarco, 271.8 ,"52,193",192
1998,77,,Ben Bates, 271.5 ,"53,752",198
1998,77,,David Toms, 271.5 ,"45,610",168
1998,79,,Rick Fehr, 271.3 ,"33,646",124
1998,79,,Mike Weir, 271.3 ,"41,231",152
1998,81,,Steve Pate, 271.2 ,"46,105",170
1998,82,,Franklin Langham, 271.0 ,"49,327",182
1998,83,,Gabriel Hjertstedt, 270.9 ,"39,011",144
1998,84,,Jonathan Kaye, 270.8 ,"34,120",126
1998,84,,Greg Kraft, 270.8 ,"44,407",164
1998,84,,Payne Stewart, 270.8 ,"38,447",142
1998,84,,Kevin Sutherland, 270.8 ,"53,617",198
1998,88,,Rocco Mediate, 270.7 ,"43,858",162
1998,89,,Chris Perry, 270.6 ,"57,373",212
1998,90,,John Riegger, 270.5 ,"44,360",164
1998,91,,Tom Lehman, 270.4 ,"40,827",151
1998,,,tour average, 270.2 ,,
1998,92,,Billy Mayfair, 270.2 ,"46,472",172
1998,93,,Steve Jurgensen, 270.1 ,"38,350",142
1998,94,,Neal Lancaster, 269.7 ,"45,841",170
1998,95,,Kent Jones, 269.6 ,"46,369",172
1998,95,,Bobby Wadkins, 269.6 ,"47,983",178
1998,97,,Doug Barron, 269.5 ,"47,973",178
1998,97,,Bob Gilder, 269.5 ,"43,127",160
1998,97,,Joey Sindelar, 269.5 ,"51,738",192
1998,100,,Tim Conley, 269.4 ,"37,173",138
1998,100,,Craig Parry, 269.4 ,"24,242",90
1998,102,,David Sutherland, 269.3 ,"49,543",184
1998,103,,Stephen Ames, 269.1 ,"25,829",96
1998,103,,P.H. Horgan III, 269.1 ,"55,973",208
1998,103,,Mike Hulbert, 269.1 ,"47,891",178
1998,106,,Bob Estes, 269.0 ,"53,255",198
1998,106,,Skip Kendall, 269.0 ,"54,331",202
1998,108,,Joe Durant, 268.9 ,"41,409",154
1998,108,,Robert Gamez, 268.9 ,"37,110",138
1998,110,,Jim Furyk, 268.8 ,"51,616",192
1998,111,,Mark Carnevale, 268.7 ,"49,972",186
1998,112,,Brian Kamm, 268.5 ,"37,048",138
1998,113,,Brad Fabel, 268.2 ,"49,355",184
1998,113,,Mark Wiebe, 268.2 ,"41,835",156
1998,113,,Mark Wurtz, 268.2 ,"28,964",108
1998,116,,Iain Steel, 268.1 ,"32,706",122
1998,117,,Scott Hoch, 268.0 ,"52,522",196
1998,117,,Mark O'Meara, 268.0 ,"34,301",128
1998,119,,Clarence Rose, 267.8 ,"51,955",194
1998,120,,Billy Andrade, 267.7 ,"50,320",188
1998,121,,Donnie Hammond, 267.6 ,"46,023",172
1998,121,,Frank Nobilo, 267.6 ,"32,113",120
1998,121,,Mike Small, 267.6 ,"34,253",128
1998,124,,Billy Ray Brown, 267.5 ,"33,704",126
1998,124,,Phil Tataurangi, 267.5 ,"41,729",156
1998,126,,Fred Funk, 267.4 ,"60,707",227
1998,126,,Joe Ozaki, 267.4 ,"27,806",104
1998,128,,Justin Leonard, 267.2 ,"50,771",190
1998,129,,Mark Brooks, 267.1 ,"46,478",174
1998,129,,Keith Nolan, 267.1 ,"28,316",106
1998,131,,Jeff Gallagher, 267.0 ,"46,992",176
1998,131,,Kirk Triplett, 267.0 ,"43,255",162
1998,133,,Paul Goydos, 266.9 ,"53,376",200
1998,133,,Omar Uresti, 266.9 ,"57,661",216
1998,135,,Jay Don Blake, 266.7 ,"41,611",156
1998,135,,Glen Hnatiuk, 266.7 ,"44,270",166
1998,135,,David Ogrin, 266.7 ,"53,332",200
1998,138,,Jeff Sluman, 266.5 ,"55,972",210
1998,139,,Jim Estes, 266.1 ,"33,530",126
1998,140,,Guy Hill, 265.9 ,"37,763",142
1998,140,,Tom Kite, 265.9 ,"32,966",124
1998,140,,Jesper Parnevik, 265.9 ,"34,032",128
1998,143,,Dave Barr, 265.7 ,"31,889",120
1998,143,,Jeff Maggert, 265.7 ,"43,037",162
1998,145,,Jay Haas, 265.6 ,"41,427",156
1998,146,,Joe Daley, 265.4 ,"36,092",136
1998,146,,Clark Dennis, 265.4 ,"39,279",148
1998,146,,Nolan Henke, 265.4 ,"46,704",176
1998,149,,Jimmy Johnston, 265.3 ,"30,241",114
1998,150,,Lee Rinker, 265.2 ,"54,372",205
1998,151,,Jim Carter, 265.0 ,"55,652",210
1998,152,,Scott Gump, 264.8 ,"50,847",192
1998,153,,David Frost, 264.6 ,"35,455",134
1998,154,,Larry Mize, 264.4 ,"40,713",154
1998,155,,Tom Byrum, 264.2 ,"48,608",184
1998,155,,Nick Faldo, 264.2 ,"23,774",90
1998,155,,Bob Friend, 264.2 ,"44,378",168
1998,158,,Frank Lickliter II, 264.1 ,"55,453",210
1998,158,,Sonny Skinner, 264.1 ,"44,898",170
1998,160,,Chip Beck, 263.9 ,"32,727",124
1998,161,,Len Mattiace, 263.8 ,"53,824",204
1998,162,,Olin Browne, 263.3 ,"40,019",152
1998,163,,Fulton Allem, 263.2 ,"30,536",116
1998,163,,John Cook, 263.2 ,"47,911",182
1998,163,,Tim Loustalot, 263.2 ,"33,166",126
1998,166,,Bobby Gage, 262.7 ,"27,321",104
1998,167,,Brad Faxon, 262.6 ,"40,443",154
1998,167,,Fuzzy Zoeller, 262.6 ,"35,184",134
1998,169,,Spike McRoy, 261.7 ,"45,013",172
1998,170,,Pete Jordan, 261.4 ,"46,010",176
1998,171,,Curtis Strange, 261.1 ,"24,017",92
1998,172,,David Edwards, 260.8 ,"39,638",152
1998,173,,Esteban Toledo, 260.4 ,"47,912",184
1998,174,,D.A. Weibring, 260.2 ,"35,908",138
1998,175,,Willie Wood, 260.0 ,"42,632",164
1998,176,,Scott Simpson, 259.9 ,"29,634",114
1998,177,,Lee Porter, 259.1 ,"46,638",180
1998,178,,Loren Roberts, 258.0 ,"39,221",152
1998,179,,Doug Martin, 257.9 ,"56,216",218
1998,180,,Mike Brisky, 257.6 ,"44,310",172
1998,181,,Bruce Fleisher, 256.7 ,"39,020",152
1998,182,,Don Pooley, 256.6 ,"30,792",120
1998,183,,Larry Rinker, 256.5 ,"47,195",184
1998,184,,Mike Reid, 256.0 ,"39,428",154
1998,185,,Dicky Pride, 255.6 ,"29,652",116
1998,186,,Lennie Clements, 252.3 ,"35,322",140
1998,187,,John Morse, 250.8 ,"29,591",118
1998,188,,Corey Pavin, 249.0 ,"31,878",128
1999,1,,John Daly, 305.6 ,"38,501",126
1999,2,,Chris Couch, 295.8 ,"42,596",144
1999,3,,Tiger Woods, 293.1 ,"41,323",141
1999,4,,Rory Sabbatini, 292.7 ,"45,658",156
1999,5,,Harrison Frazar, 290.5 ,"55,779",192
1999,6,,Chris Smith, 287.2 ,"44,803",156
1999,7,,Barry Cheesman, 287.1 ,"55,700",194
1999,7,,Scott McCarron, 287.1 ,"50,528",176
1999,9,,David Duval, 286.8 ,"40,145",140
1999,10,,Dennis Paulson, 286.3 ,"56,684",198
1999,11,,Phil Mickelson, 285.7 ,"43,425",152
1999,12,,Tim Herron, 284.8 ,"52,403",184
1999,13,,Vijay Singh, 284.3 ,"56,293",198
1999,14,,Notah Begay III, 283.8 ,"55,055",194
1999,15,,Fred Couples, 283.4 ,"31,746",112
1999,15,,Charles Warren, 283.4 ,"39,106",138
1999,17,,Davis Love III, 283.0 ,"41,608",147
1999,18,,John Elliott, 282.9 ,"44,692",158
1999,19,,Tommy Armour III, 281.2 ,"49,487",176
1999,20,,"Jim Gallagher, Jr.", 280.9 ,"46,069",164
1999,21,,Bo Van Pelt, 280.7 ,"40,981",146
1999,22,,Craig Barlow, 280.4 ,"47,671",170
1999,22,,Kenny Perry, 280.4 ,"45,993",164
1999,22,,Grant Waite, 280.4 ,"54,402",194
1999,25,,Stuart Appleby, 280.1 ,"49,299",176
1999,25,,Cameron Beckman, 280.1 ,"45,374",162
1999,27,,Jonathan Kaye, 279.9 ,"60,189",215
1999,27,,Andrew Magee, 279.9 ,"45,908",164
1999,27,,Duffy Waldorf, 279.9 ,"48,142",172
1999,30,,Paul Stankowski, 279.6 ,"43,053",154
1999,31,,Robert Allenby, 279.5 ,"46,956",168
1999,31,,Michael Bradley, 279.5 ,"41,370",148
1999,31,,J.L. Lewis, 279.5 ,"53,097",190
1999,34,,Bill Glasson, 279.0 ,"42,405",152
1999,34,,Katsumasa Miyamoto, 279.0 ,"33,482",120
1999,36,,David Seawell, 278.8 ,"28,157",101
1999,37,,Ted Tryba, 278.5 ,"59,884",215
1999,38,,Ernie Els, 278.2 ,"31,156",112
1999,39,,Charles Raulerson, 278.1 ,"56,457",203
1999,40,,Perry Moss, 278.0 ,"39,471",142
1999,41,,Carlos Franco, 277.9 ,"37,243",134
1999,42,,Gabriel Hjertstedt, 277.6 ,"53,301",192
1999,42,,Joe Ogilvie, 277.6 ,"51,086",184
1999,44,,Chris Perry, 277.4 ,"66,583",240
1999,45,,Tom Purtzer, 277.3 ,"28,834",104
1999,46,,Craig Stadler, 277.2 ,"27,722",100
1999,47,,J.P. Hayes, 277.1 ,"49,873",180
1999,48,,Stewart Cink, 276.9 ,"49,568",179
1999,49,,Phil Blackmar, 276.8 ,"49,276",178
1999,50,,Emlyn Aubrey, 276.7 ,"28,220",102
1999,50,,Brett Quigley, 276.7 ,"33,205",120
1999,52,,Tom Scherrer, 276.4 ,"51,406",186
1999,52,,Hal Sutton, 276.4 ,"47,538",172
1999,52,,Kirk Triplett, 276.4 ,"47,541",172
1999,55,,Dudley Hart, 276.3 ,"46,422",168
1999,56,,Robert Damron, 276.2 ,"60,206",218
1999,56,,Peter Jacobsen, 276.2 ,"40,049",145
1999,56,,Tommy Tolles, 276.2 ,"42,541",154
1999,59,,Woody Austin, 276.0 ,"53,543",194
1999,59,,Greg Chalmers, 276.0 ,"58,521",212
1999,61,,Tom Lehman, 275.6 ,"42,996",156
1999,62,,Russ Cochran, 275.4 ,"45,722",166
1999,62,,David Toms, 275.4 ,"56,723",206
1999,64,,Trevor Dodds, 275.2 ,"53,392",194
1999,64,,Steve Stricker, 275.2 ,"36,878",134
1999,66,,Jimmy Green, 275.1 ,"41,262",150
1999,67,,Chris DiMarco, 275.0 ,"54,447",198
1999,67,,Deane Pappas, 275.0 ,"45,093",164
1999,69,,Doug Dunakey, 274.9 ,"47,835",174
1999,70,,Briny Baird, 274.8 ,"42,862",156
1999,70,,Bob Burns, 274.8 ,"48,915",178
1999,70,,Dan Forsman, 274.8 ,"50,566",184
1999,70,,Mike Weir, 274.8 ,"53,035",193
1999,74,,Mark Calcavecchia, 274.7 ,"51,092",186
1999,74,,Steve Flesch, 274.7 ,"53,846",196
1999,76,,Ted Purdy, 274.5 ,"34,867",127
1999,77,,Steve Jones, 274.4 ,"30,182",110
1999,77,,Bob Tway, 274.4 ,"49,385",180
1999,79,,Ronnie Black, 274.3 ,"30,727",112
1999,80,,Bradley Hughes, 274.2 ,"52,643",192
1999,81,,Nick Price, 274.0 ,"31,782",116
1999,82,,Brent Geiberger, 273.9 ,"56,424",206
1999,83,,Scott Dunlap, 273.7 ,"44,880",164
1999,84,,Jay Williamson, 273.6 ,"44,873",164
1999,85,,Eric Booker, 273.4 ,"49,206",180
1999,86,,Paul Azinger, 273.1 ,"39,869",146
1999,87,,Rich Beem, 272.9 ,"34,928",128
1999,88,,Neal Lancaster, 272.8 ,"50,201",184
1999,89,,Jerry Kelly, 272.7 ,"58,903",216
1999,90,,Joe Ozaki, 272.5 ,"26,703",98
1999,90,,Kevin Sutherland, 272.5 ,"52,316",192
1999,92,,John Huston, 272.4 ,"39,225",144
1999,92,,Jesper Parnevik, 272.4 ,"33,779",124
1999,94,,Jay Delsing, 272.3 ,"41,396",152
1999,95,,Brian Henninger, 272.0 ,"52,225",192
1999,96,,Steve Lowery, 271.9 ,"53,836",198
1999,97,,Glen Day, 271.8 ,"49,462",182
1999,97,,Robin Freeman, 271.8 ,"42,952",158
1999,,,tour average, 271.6 ,,
1999,99,,Chris Riley, 271.6 ,"45,629",168
1999,100,,Rocco Mediate, 271.4 ,"42,888",158
1999,101,,Justin Leonard, 271.2 ,"54,239",200
1999,102,,Stephen Ames, 270.9 ,"29,795",110
1999,102,,Tom Kite, 270.9 ,"31,428",116
1999,104,,Tom Pernice Jr., 270.8 ,"48,201",178
1999,104,,Phil Tataurangi, 270.8 ,"38,455",142
1999,104,,Scott Verplank, 270.8 ,"46,031",170
1999,107,,Clarence Rose, 270.7 ,"25,984",96
1999,108,,Franklin Langham, 270.5 ,"53,551",198
1999,109,,Skip Kendall, 270.3 ,"56,764",210
1999,109,,Blaine McCallister, 270.3 ,"50,821",188
1999,109,,"Dave Stockton, Jr.", 270.3 ,"48,114",178
1999,112,,Kent Jones, 270.1 ,"36,197",134
1999,112,,Len Mattiace, 270.1 ,"50,242",186
1999,114,,Joe Durant, 270.0 ,"42,656",158
1999,114,,Craig Parry, 270.0 ,"32,396",120
1999,116,,Ben Bates, 269.9 ,"53,436",198
1999,116,,Jeff Maggert, 269.9 ,"42,105",156
1999,118,,Jeff Brehaut, 269.8 ,"41,543",154
1999,119,,Fred Funk, 269.7 ,"63,101",234
1999,119,,Billy Mayfair, 269.7 ,"43,697",162
1999,119,,Steve Pate, 269.7 ,"49,633",184
1999,122,,Billy Andrade, 269.5 ,"46,361",172
1999,122,,Steve Elkington, 269.5 ,"35,580",132
1999,122,,Mike Springer, 269.5 ,"46,631",173
1999,122,,Fuzzy Zoeller, 269.5 ,"29,106",108
1999,126,,David Sutherland, 269.4 ,"48,495",180
1999,127,,Bob Estes, 269.2 ,"55,985",208
1999,128,,Jeff Sluman, 269.1 ,"57,581",214
1999,129,,Joey Sindelar, 269.0 ,"38,739",144
1999,130,,Brian Gay, 268.9 ,"37,105",138
1999,131,,Ty Armstrong, 268.8 ,"41,392",154
1999,131,,Doug Barron, 268.8 ,"47,838",178
1999,131,,Alan Bratton, 268.8 ,"38,700",144
1999,134,,Brandel Chamblee, 268.7 ,"40,835",152
1999,134,,Kevin Wentworth, 268.7 ,"38,150",142
1999,136,,Mike Sposa, 268.4 ,"47,769",178
1999,137,,David Frost, 268.2 ,"42,382",158
1999,137,,P.H. Horgan III, 268.2 ,"52,570",196
1999,139,,Brad Fabel, 268.1 ,"47,181",176
1999,140,,Jeff Gallagher, 268.0 ,"49,312",184
1999,141,,Rick Fehr, 267.9 ,"38,039",142
1999,142,,Frank Lickliter II, 267.8 ,"55,700",208
1999,142,,Mark Wiebe, 267.8 ,"40,701",152
1999,144,,Scott Hoch, 267.5 ,"52,965",198
1999,145,,Lee Janzen, 267.4 ,"43,050",161
1999,145,,Geoffrey Sisk, 267.4 ,"42,253",158
1999,145,,Brian Watts, 267.4 ,"42,782",160
1999,148,,Sean Murphy, 267.2 ,"44,351",166
1999,149,,Greg Kraft, 267.1 ,"50,750",190
1999,150,,Steve Jurgensen, 266.9 ,"29,358",110
1999,150,,Mark O'Meara, 266.9 ,"30,424",114
1999,152,,Jay Don Blake, 266.8 ,"49,099",184
1999,153,,Payne Stewart, 266.7 ,"34,133",128
1999,154,,Jay Haas, 266.5 ,"40,249",151
1999,155,,Mike Hulbert, 266.4 ,"53,806",202
1999,156,,Jim Carter, 266.3 ,"51,129",192
1999,157,,Scott Gump, 266.2 ,"49,515",186
1999,158,,Brad Faxon, 265.9 ,"33,499",126
1999,158,,Dicky Pride, 265.9 ,"44,678",168
1999,160,,Paul Goydos, 265.8 ,"50,506",190
1999,161,,Mike Brisky, 265.5 ,"40,893",154
1999,161,,Jim Furyk, 265.5 ,"48,860",184
1999,163,,Olin Browne, 265.4 ,"42,471",160
1999,163,,Frank Nobilo, 265.4 ,"42,992",162
1999,165,,John Cook, 265.3 ,"42,984",162
1999,166,,Danny Briggs, 265.0 ,"40,287",152
1999,166,,Mark Brooks, 265.0 ,"57,506",217
1999,168,,Omar Uresti, 264.9 ,"54,565",206
1999,169,,Pete Jordan, 264.8 ,"47,655",180
1999,170,,D.A. Weibring, 264.4 ,"28,024",106
1999,171,,Robert Gamez, 264.3 ,"31,192",118
1999,172,,Larry Mize, 264.1 ,"36,972",140
1999,173,,Lee Rinker, 264.0 ,"48,041",182
1999,174,,Clark Dennis, 263.9 ,"46,980",178
1999,175,,Bob Friend, 263.6 ,"60,093",228
1999,176,,John Maginnes, 263.3 ,"47,921",182
1999,177,,Tom Byrum, 263.1 ,"46,827",178
1999,178,,David Ogrin, 262.0 ,"29,871",114
1999,179,,Fulton Allem, 261.9 ,"39,811",152
1999,180,,Tim Loustalot, 261.4 ,"34,500",132
1999,181,,Esteban Toledo, 261.3 ,"55,908",214
1999,182,,Nolan Henke, 260.3 ,"43,215",166
1999,183,,Doug Martin, 259.0 ,"49,735",192
1999,183,,Lee Porter, 259.0 ,"45,584",176
1999,185,,Chip Beck, 258.8 ,"38,299",148
1999,186,,Scott Simpson, 256.9 ,"29,281",114
1999,186,,Lanny Wadkins, 256.9 ,"29,285",114
1999,188,,Mike Reid, 256.7 ,"38,504",150
1999,189,,Larry Rinker, 255.4 ,"44,951",176
1999,190,,Willie Wood, 255.2 ,"36,751",144
1999,191,,Loren Roberts, 254.8 ,"45,354",178
1999,192,,Corey Pavin, 252.5 ,"40,396",160
2000,1,,John Daly, 301.4 ,"41,590",138
2000,2,,Tiger Woods, 298.0 ,"42,917",144
2000,3,,Davis Love III, 288.7 ,"50,808",176
2000,3,,Phil Mickelson, 288.7 ,"43,888",152
2000,5,,Scott McCarron, 288.5 ,"56,543",196
2000,6,,Casey Martin, 288.3 ,"50,745",176
2000,7,,Harrison Frazar, 287.3 ,"40,220",140
2000,8,,Stuart Appleby, 286.4 ,"44,105",154
2000,9,,Mathew Goggin, 286.3 ,"50,955",178
2000,10,,Robert Allenby, 285.8 ,"51,437",180
2000,11,,Rory Sabbatini, 285.5 ,"47,110",165
2000,12,,Tim Herron, 285.0 ,"52,439",184
2000,13,,Fred Couples, 284.7 ,"37,577",132
2000,14,,Carl Paulson, 284.6 ,"58,629",206
2000,15,,Kelly Gibson, 284.3 ,"46,625",164
2000,15,,Dennis Paulson, 284.3 ,"43,779",154
2000,17,,Barry Cheesman, 284.1 ,"52,835",186
2000,18,,David Duval, 283.5 ,"35,437",125
2000,19,,Paul Stankowski, 283.4 ,"41,377",146
2000,19,,Duffy Waldorf, 283.4 ,"42,512",150
2000,21,,Kenny Perry, 282.8 ,"42,992",152
2000,22,,Michael Clark II, 282.1 ,"45,134",160
2000,23,,Brandt Jobe, 281.7 ,"49,581",176
2000,24,,Craig Barlow, 281.3 ,"54,013",192
2000,25,,Aaron Bengoechea, 281.2 ,"40,777",145
2000,26,,Shigeki Maruyama, 281.1 ,"45,534",162
2000,27,,Bill Glasson, 280.8 ,"52,220",186
2000,28,,Tommy Armour III, 280.3 ,"49,898",178
2000,29,,Cameron Beckman, 280.1 ,"45,369",162
2000,30,,Vijay Singh, 279.9 ,"48,989",175
2000,31,,Mark Calcavecchia, 279.7 ,"48,952",175
2000,32,,Steve Flesch, 279.2 ,"65,329",234
2000,33,,Grant Waite, 279.0 ,"47,436",170
2000,34,,Robert Damron, 278.9 ,"50,757",182
2000,34,,J.L. Lewis, 278.9 ,"56,892",204
2000,34,,Tom Purtzer, 278.9 ,"31,239",112
2000,37,,Doug Dunakey, 278.7 ,"44,593",160
2000,38,,Ernie Els, 278.4 ,"35,631",128
2000,39,,Sergio Garcia, 278.3 ,"26,720",96
2000,39,,Andrew Magee, 278.3 ,"40,630",146
2000,41,,Steve Jones, 278.2 ,"37,278",134
2000,42,,Greg Chalmers, 278.1 ,"51,167",184
2000,43,,David Peoples, 278.0 ,"55,042",198
2000,44,,Bob Heintz, 277.9 ,"47,240",170
2000,45,,Rich Beem, 277.8 ,"45,010",162
2000,45,,Stewart Cink, 277.8 ,"50,568",182
2000,47,,Charles Raulerson, 277.7 ,"54,428",196
2000,48,,Bob Burns, 277.6 ,"49,418",178
2000,48,,Chris DiMarco, 277.6 ,"62,177",224
2000,50,,Paul Azinger, 277.5 ,"37,743",136
2000,50,,John Rollins, 277.5 ,"39,957",144
2000,52,,Steve Lowery, 277.1 ,"57,635",208
2000,52,,Shaun Micheel, 277.1 ,"50,431",182
2000,54,,Joe Ogilvie, 277.0 ,"50,412",182
2000,55,,Steve Stricker, 276.8 ,"32,665",118
2000,56,,Brad Elder, 276.6 ,"60,846",220
2000,57,,Bob May, 276.4 ,"48,101",174
2000,57,,Brett Quigley, 276.4 ,"34,829",126
2000,57,,Craig Stadler, 276.4 ,"36,486",132
2000,57,,Ted Tryba, 276.4 ,"60,253",218
2000,61,,Edward Fryatt, 276.2 ,"53,585",194
2000,62,,Jean Van de Velde, 276.0 ,"34,773",126
2000,63,,Peter Jacobsen, 275.8 ,"35,858",130
2000,63,,Jay Williamson, 275.8 ,"56,259",204
2000,65,,Bobby Cochran, 275.7 ,"41,910",152
2000,66,,Michael Bradley, 275.5 ,"40,226",146
2000,67,,Hal Sutton, 275.4 ,"47,921",174
2000,68,,Joel Edwards, 275.2 ,"54,224",197
2000,68,,Carlos Franco, 275.2 ,"45,133",164
2000,68,,David Toms, 275.2 ,"57,787",210
2000,71,,Jonathan Kaye, 275.1 ,"61,633",224
2000,72,,Russ Cochran, 275.0 ,"39,048",142
2000,73,,K.J. Choi, 274.9 ,"48,927",178
2000,73,,Robin Freeman, 274.9 ,"53,874",196
2000,75,,Jason Buha, 274.8 ,"45,073",164
2000,75,,Chris Perry, 274.8 ,"56,332",205
2000,75,,Tommy Tolles, 274.8 ,"32,975",120
2000,78,,Stephen Ames, 274.7 ,"52,194",190
2000,78,,Scott Dunlap, 274.7 ,"57,131",208
2000,80,,Jerry Kelly, 274.6 ,"60,959",222
2000,81,,Woody Austin, 274.5 ,"55,446",202
2000,81,,Steve Elkington, 274.5 ,"29,641",108
2000,83,,Lee Janzen, 274.4 ,"48,851",178
2000,84,,Tom Scherrer, 274.1 ,"54,263",198
2000,85,,Jay Delsing, 273.9 ,"50,949",186
2000,86,,Brent Geiberger, 273.8 ,"41,070",150
2000,86,,John Huston, 273.8 ,"42,714",156
2000,88,,Rocco Mediate, 273.6 ,"39,395",144
2000,89,,Ben Bates, 273.5 ,"56,894",208
